antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'線上安全服務_No', '電話服務_Yes'})","frozenset({'網路服務_Yes', '無紙化計費_Yes'})",0.4608062709966405,0.5431131019036954,0.3362262038073908,0.7296476306196842,1.3434542972028412,1.0,0.08595628058973048,1.6899681668910507,0.4741341370941313,0.5035639412997904,0.40827287780239696,0.6743598977840689
frozenset({'線上安全服務_No'}),frozenset({'合約類型_Month-to-Month'}),0.5167973124300111,0.5215565509518477,0.3608622620380739,0.6982665222101843,1.3388126770449695,1.0,0.09132323822589283,1.585649204565331,0.5237336694213539,0.5326446280991737,0.3693434858600223,0.6950806577771265
"frozenset({'網路服務_Yes', '線上安全服務_No'})",frozenset({'合約類型_Month-to-Month'}),0.5167973124300111,0.5215565509518477,0.3608622620380739,0.6982665222101843,1.3388126770449695,1.0,0.09132323822589283,1.585649204565331,0.5237336694213539,0.5326446280991737,0.3693434858600223,0.6950806577771265
frozenset({'合約類型_Month-to-Month'}),frozenset({'線上安全服務_No'}),0.5215565509518477,0.5167973124300111,0.3608622620380739,0.6918947933440687,1.3388126770449693,1.0,0.09132323822589283,1.5683041932802946,0.5289434250563235,0.5326446280991737,0.36236859897161844,0.6950806577771265
frozenset({'合約類型_Month-to-Month'}),"frozenset({'網路服務_Yes', '線上安全服務_No'})",0.5215565509518477,0.5167973124300111,0.3608622620380739,0.6918947933440687,1.3388126770449693,1.0,0.09132323822589283,1.5683041932802946,0.5289434250563235,0.5326446280991737,0.36236859897161844,0.6950806577771265
"frozenset({'線上安全服務_No', '電話服務_Yes'})",frozenset({'合約類型_Month-to-Month'}),0.4608062709966405,0.5215565509518477,0.32110862262038076,0.6968408262454436,1.3360791365264222,1.0,0.08077209326239046,1.578192218703926,0.46651384577221183,0.4856054191363252,0.36636362279035967,0.6562572354522977
frozenset({'合約類型_Month-to-Month'}),"frozenset({'線上安全服務_No', '電話服務_Yes'})",0.5215565509518477,0.4608062709966405,0.32110862262038076,0.615673644659152,1.3360791365264222,1.0,0.08077209326239046,1.4029579848229874,0.5257493662710825,0.4856054191363252,0.28722027971053526,0.6562572354522977
"frozenset({'網路服務_Yes', '線上安全服務_No', '電話服務_Yes'})",frozenset({'合約類型_Month-to-Month'}),0.4608062709966405,0.5215565509518477,0.32110862262038076,0.6968408262454436,1.3360791365264222,1.0,0.08077209326239046,1.578192218703926,0.46651384577221183,0.4856054191363252,0.36636362279035967,0.6562572354522977
frozenset({'合約類型_Month-to-Month'}),"frozenset({'網路服務_Yes', '線上安全服務_No', '電話服務_Yes'})",0.5215565509518477,0.4608062709966405,0.32110862262038076,0.615673644659152,1.3360791365264222,1.0,0.08077209326239046,1.4029579848229874,0.5257493662710825,0.4856054191363252,0.28722027971053526,0.6562572354522977
"frozenset({'網路服務_Yes', '無紙化計費_Yes'})","frozenset({'支付帳單方式_Bank Withdrawal', '無限資料下載_Yes'})",0.5431131019036954,0.42721164613661816,0.3099104143337066,0.5706185567010309,1.3356811825269215,1.0,0.07788617203106402,1.3339848817466513,0.5500668650477353,0.46926663840610416,0.25036631697755735,0.6480222534488116
"frozenset({'支付帳單方式_Bank Withdrawal', '無限資料下載_Yes'})","frozenset({'網路服務_Yes', '無紙化計費_Yes'})",0.42721164613661816,0.5431131019036954,0.3099104143337066,0.7254259501965923,1.3356811825269215,1.0,0.07788617203106402,1.6639842637111228,0.43876301258939593,0.46926663840610416,0.399032778248914,0.6480222534488116
frozenset({'合約類型_Month-to-Month'}),"frozenset({'線上安全服務_No', '無限資料下載_Yes'})",0.5215565509518477,0.44148936170212766,0.3071108622620381,0.5888352120236179,1.3337472272342188,1.0,0.07684919349074362,1.3583620354424757,0.5230142529255543,0.46820315834400345,0.26381923676609675,0.6422299078507436
frozenset({'合約類型_Month-to-Month'}),"frozenset({'網路服務_Yes', '線上安全服務_No', '無限資料下載_Yes'})",0.5215565509518477,0.44148936170212766,0.3071108622620381,0.5888352120236179,1.3337472272342188,1.0,0.07684919349074362,1.3583620354424757,0.5230142529255543,0.46820315834400345,0.26381923676609675,0.6422299078507436
"frozenset({'線上安全服務_No', '無限資料下載_Yes'})",frozenset({'合約類型_Month-to-Month'}),0.44148936170212766,0.5215565509518477,0.3071108622620381,0.6956246036778694,1.3337472272342186,1.0,0.07684919349074362,1.5718860815602838,0.44803576854625166,0.46820315834400345,0.3638215824092156,0.6422299078507436
"frozenset({'網路服務_Yes', '線上安全服務_No', '無限資料下載_Yes'})",frozenset({'合約類型_Month-to-Month'}),0.44148936170212766,0.5215565509518477,0.3071108622620381,0.6956246036778694,1.3337472272342186,1.0,0.07684919349074362,1.5718860815602838,0.44803576854625166,0.46820315834400345,0.3638215824092156,0.6422299078507436
"frozenset({'網路服務_Yes', '無紙化計費_Yes', '電話服務_Yes'})",frozenset({'線上安全服務_No'}),0.4879619260918253,0.5167973124300111,0.3362262038073908,0.6890418818129661,1.3332923086868447,1.0,0.08404879183496378,1.5539156539381742,0.48819987353349176,0.5029313232830822,0.35646442748314894,0.6698188824016077
frozenset({'線上安全服務_No'}),"frozenset({'網路服務_Yes', '無紙化計費_Yes', '電話服務_Yes'})",0.5167973124300111,0.4879619260918253,0.3362262038073908,0.6505958829902493,1.3332923086868447,1.0,0.08404879183496378,1.4654609060999857,0.5173334696945286,0.5029313232830822,0.3176208277972501,0.6698188824016077
"frozenset({'無紙化計費_Yes', '無限資料下載_Yes'})","frozenset({'網路服務_Yes', '支付帳單方式_Bank Withdrawal'})",0.46612541993281076,0.49972004479283316,0.3099104143337066,0.6648648648648648,1.3304746763570292,1.0,0.07697819860580424,1.492770834085901,0.46525637254275,0.4724711907810499,0.3301048110225502,0.6425164660458778
"frozenset({'網路服務_Yes', '支付帳單方式_Bank Withdrawal'})","frozenset({'無紙化計費_Yes', '無限資料下載_Yes'})",0.49972004479283316,0.46612541993281076,0.3099104143337066,0.6201680672268907,1.330474676357029,1.0,0.07697819860580424,1.4055547572565377,0.4964991060095267,0.4724711907810499,0.2885371453248314,0.6425164660458778
"frozenset({'網路服務_Yes', '無紙化計費_Yes'})",frozenset({'線上安全服務_No'}),0.5431131019036954,0.5167973124300111,0.3729003359462486,0.6865979381443299,1.328563290927165,1.0,0.09222094453689206,1.5417980491542407,0.5412876111405527,0.5427872860635697,0.3514066251747083,0.7040790340775821
frozenset({'線上安全服務_No'}),"frozenset({'網路服務_Yes', '無紙化計費_Yes'})",0.5167973124300111,0.5431131019036954,0.3729003359462486,0.7215601300108343,1.328563290927165,1.0,0.09222094453689206,1.64088173907739,0.5118084480772779,0.5427872860635697,0.3905715590678309,0.7040790340775821
"frozenset({'電話服務_Yes', '合約類型_Month-to-Month'})",frozenset({'線上安全服務_No'}),0.4708846584546473,0.5167973124300111,0.32110862262038076,0.6819262782401903,1.3195236543195883,1.0,0.07775669666649532,1.5191531224163015,0.4576521221682514,0.48173036539269215,0.34173850861758964,0.6516348617636488
frozenset({'線上安全服務_No'}),"frozenset({'電話服務_Yes', '合約類型_Month-to-Month'})",0.5167973124300111,0.4708846584546473,0.32110862262038076,0.6213434452871074,1.3195236543195883,1.0,0.07775669666649532,1.3973489563558246,0.5011370283302404,0.48173036539269215,0.2843591463309776,0.6516348617636488
"frozenset({'網路服務_Yes', '線上安全服務_No'})","frozenset({'電話服務_Yes', '合約類型_Month-to-Month'})",0.5167973124300111,0.4708846584546473,0.32110862262038076,0.6213434452871074,1.3195236543195883,1.0,0.07775669666649532,1.3973489563558246,0.5011370283302404,0.48173036539269215,0.2843591463309776,0.6516348617636488
"frozenset({'電話服務_Yes', '合約類型_Month-to-Month'})","frozenset({'網路服務_Yes', '線上安全服務_No'})",0.4708846584546473,0.5167973124300111,0.32110862262038076,0.6819262782401903,1.3195236543195883,1.0,0.07775669666649532,1.5191531224163015,0.4576521221682514,0.48173036539269215,0.34173850861758964,0.6516348617636488
"frozenset({'網路服務_Yes', '無紙化計費_Yes'})","frozenset({'線上安全服務_No', '無限資料下載_Yes'})",0.5431131019036954,0.44148936170212766,0.3160694288913774,0.581958762886598,1.3181716556949448,1.0,0.07629077219985228,1.3360180496891154,0.5283002483544348,0.47278056951423797,0.25150711831124206,0.6489375298263047
"frozenset({'線上安全服務_No', '無限資料下載_Yes'})","frozenset({'網路服務_Yes', '無紙化計費_Yes'})",0.44148936170212766,0.5431131019036954,0.3160694288913774,0.7159162967660114,1.3181716556949448,1.0,0.07629077219985228,1.6082826747720365,0.4321734362478383,0.47278056951423797,0.37821875738247107,0.6489375298263047
frozenset({'線上安全服務_No'}),frozenset({'音樂節目_No'}),0.5167973124300111,0.44372900335946247,0.3020716685330347,0.5845070422535211,1.317261296485538,1.0,0.0727537121496171,1.3388217207280733,0.49844336790964555,0.4587585034013605,0.2530745621185594,0.6326320700226595
frozenset({'音樂節目_No'}),frozenset({'線上安全服務_No'}),0.44372900335946247,0.5167973124300111,0.3020716685330347,0.680757097791798,1.317261296485538,1.0,0.0727537121496171,1.5135894462419608,0.432970937600427,0.4587585034013605,0.3393188605517397,0.6326320700226595
"frozenset({'網路服務_Yes', '線上安全服務_No'})",frozenset({'音樂節目_No'}),0.5167973124300111,0.44372900335946247,0.3020716685330347,0.5845070422535211,1.317261296485538,1.0,0.0727537121496171,1.3388217207280733,0.49844336790964555,0.4587585034013605,0.2530745621185594,0.6326320700226595
"frozenset({'網路服務_Yes', '音樂節目_No'})",frozenset({'線上安全服務_No'}),0.44372900335946247,0.5167973124300111,0.3020716685330347,0.680757097791798,1.317261296485538,1.0,0.0727537121496171,1.5135894462419608,0.432970937600427,0.4587585034013605,0.3393188605517397,0.6326320700226595
frozenset({'線上安全服務_No'}),"frozenset({'網路服務_Yes', '音樂節目_No'})",0.5167973124300111,0.44372900335946247,0.3020716685330347,0.5845070422535211,1.317261296485538,1.0,0.0727537121496171,1.3388217207280733,0.49844336790964555,0.4587585034013605,0.2530745621185594,0.6326320700226595
frozenset({'音樂節目_No'}),"frozenset({'網路服務_Yes', '線上安全服務_No'})",0.44372900335946247,0.5167973124300111,0.3020716685330347,0.680757097791798,1.317261296485538,1.0,0.0727537121496171,1.5135894462419608,0.432970937600427,0.4587585034013605,0.3393188605517397,0.6326320700226595
"frozenset({'無紙化計費_Yes', '無限資料下載_Yes'})",frozenset({'線上安全服務_No'}),0.46612541993281076,0.5167973124300111,0.3160694288913774,0.6780780780780781,1.3120774078520558,1.0,0.07517706461479046,1.5009934231418496,0.4455163323042283,0.47397145256087325,0.33377456251152665,0.6448353553987357
frozenset({'線上安全服務_No'}),"frozenset({'無紙化計費_Yes', '無限資料下載_Yes'})",0.5167973124300111,0.46612541993281076,0.3160694288913774,0.6115926327193933,1.3120774078520558,1.0,0.07517706461479046,1.3745222800614108,0.49223617943462533,0.47397145256087325,0.27247450659343103,0.6448353553987357
"frozenset({'網路服務_Yes', '無紙化計費_Yes', '無限資料下載_Yes'})",frozenset({'線上安全服務_No'}),0.46612541993281076,0.5167973124300111,0.3160694288913774,0.6780780780780781,1.3120774078520558,1.0,0.07517706461479046,1.5009934231418496,0.4455163323042283,0.47397145256087325,0.33377456251152665,0.6448353553987357
"frozenset({'網路服務_Yes', '線上安全服務_No'})","frozenset({'無紙化計費_Yes', '無限資料下載_Yes'})",0.5167973124300111,0.46612541993281076,0.3160694288913774,0.6115926327193933,1.3120774078520558,1.0,0.07517706461479046,1.3745222800614108,0.49223617943462533,0.47397145256087325,0.27247450659343103,0.6448353553987357
"frozenset({'無紙化計費_Yes', '無限資料下載_Yes'})","frozenset({'網路服務_Yes', '線上安全服務_No'})",0.46612541993281076,0.5167973124300111,0.3160694288913774,0.6780780780780781,1.3120774078520558,1.0,0.07517706461479046,1.5009934231418496,0.4455163323042283,0.47397145256087325,0.33377456251152665,0.6448353553987357
frozenset({'線上安全服務_No'}),"frozenset({'網路服務_Yes', '無紙化計費_Yes', '無限資料下載_Yes'})",0.5167973124300111,0.46612541993281076,0.3160694288913774,0.6115926327193933,1.3120774078520558,1.0,0.07517706461479046,1.3745222800614108,0.49223617943462533,0.47397145256087325,0.27247450659343103,0.6448353553987357
"frozenset({'技術支援計劃_No', '電話服務_Yes'})","frozenset({'網路服務_Yes', '無紙化計費_Yes'})",0.4552071668533035,0.5431131019036954,0.32418812989921614,0.7121771217712177,1.3112869479210256,1.0,0.07695915350072544,1.58738909466793,0.4357443726735858,0.4808970099667774,0.37003472975906226,0.6545421691330315
"frozenset({'網路服務_Yes', '無紙化計費_Yes'})","frozenset({'技術支援計劃_No', '電話服務_Yes'})",0.5431131019036954,0.4552071668533035,0.32418812989921614,0.5969072164948453,1.3112869479210256,1.0,0.07695915350072544,1.351532092461114,0.5195824443767144,0.4808970099667774,0.26009896059588267,0.6545421691330315
"frozenset({'網路服務_Yes', '電話服務_Yes', '無紙化計費_Yes'})",frozenset({'技術支援計劃_No'}),0.4879619260918253,0.5120380739081747,0.32418812989921614,0.6643717728055077,1.2975046322915658,1.0,0.0743330451226348,1.453876302868464,0.44779842321606134,0.47970173985087,0.31218357570927924,0.6487523161457829
frozenset({'技術支援計劃_No'}),"frozenset({'網路服務_Yes', '電話服務_Yes', '無紙化計費_Yes'})",0.5120380739081747,0.4879619260918253,0.32418812989921614,0.633132859486058,1.2975046322915658,1.0,0.0743330451226348,1.395704377314533,0.4698928950442778,0.47970173985087,0.283515896164133,0.6487523161457829
frozenset({'技術支援計劃_No'}),"frozenset({'無紙化計費_Yes', '無限資料下載_Yes'})",0.5120380739081747,0.46612541993281076,0.3090705487122061,0.6036085292509569,1.29494874863929,1.0,0.07039658649017055,1.3468366992315715,0.46677548704133315,0.4619246861924687,0.25751948950415204,0.63333579615701
"frozenset({'技術支援計劃_No', '網路服務_Yes'})","frozenset({'無紙化計費_Yes', '無限資料下載_Yes'})",0.5120380739081747,0.46612541993281076,0.3090705487122061,0.6036085292509569,1.29494874863929,1.0,0.07039658649017055,1.3468366992315715,0.46677548704133315,0.4619246861924687,0.25751948950415204,0.63333579615701
frozenset({'技術支援計劃_No'}),"frozenset({'網路服務_Yes', '無紙化計費_Yes', '無限資料下載_Yes'})",0.5120380739081747,0.46612541993281076,0.3090705487122061,0.6036085292509569,1.29494874863929,1.0,0.07039658649017055,1.3468366992315715,0.46677548704133315,0.4619246861924687,0.25751948950415204,0.63333579615701
"frozenset({'無紙化計費_Yes', '無限資料下載_Yes'})",frozenset({'技術支援計劃_No'}),0.46612541993281076,0.5120380739081747,0.3090705487122061,0.6630630630630631,1.2949487486392899,1.0,0.07039658649017055,1.448229245887503,0.42663328469483147,0.4619246861924687,0.3095015842003794,0.63333579615701
"frozenset({'網路服務_Yes', '無紙化計費_Yes', '無限資料下載_Yes'})",frozenset({'技術支援計劃_No'}),0.46612541993281076,0.5120380739081747,0.3090705487122061,0.6630630630630631,1.2949487486392899,1.0,0.07039658649017055,1.448229245887503,0.42663328469483147,0.4619246861924687,0.3095015842003794,0.63333579615701
"frozenset({'無紙化計費_Yes', '無限資料下載_Yes'})","frozenset({'技術支援計劃_No', '網路服務_Yes'})",0.46612541993281076,0.5120380739081747,0.3090705487122061,0.6630630630630631,1.2949487486392899,1.0,0.07039658649017055,1.448229245887503,0.42663328469483147,0.4619246861924687,0.3095015842003794,0.63333579615701
"frozenset({'網路服務_Yes', '無紙化計費_Yes'})",frozenset({'技術支援計劃_No'}),0.5431131019036954,0.5120380739081747,0.36002239641657335,0.6628865979381443,1.2946041158201484,1.0,0.08192780980351094,1.4474711569084726,0.4980731406092763,0.517921868707209,0.30913994712280635,0.683001527509258
frozenset({'技術支援計劃_No'}),"frozenset({'網路服務_Yes', '無紙化計費_Yes'})",0.5120380739081747,0.5431131019036954,0.36002239641657335,0.7031164570803718,1.2946041158201484,1.0,0.08192780980351094,1.538943161359376,0.466354197059288,0.517921868707209,0.3502034219920883,0.683001527509258
"frozenset({'網路服務_Yes', '電話服務_Yes'})","frozenset({'線上安全服務_No', '支付帳單方式_Bank Withdrawal'})",0.7018477043673013,0.3524636058230683,0.3194288913773796,0.4551256481850818,1.291269908909541,1.0,0.07205311875743778,1.1884141582734757,0.7565548711491856,0.43466666666666665,0.15854250554133686,0.6807002347359087
"frozenset({'線上安全服務_No', '支付帳單方式_Bank Withdrawal'})","frozenset({'網路服務_Yes', '電話服務_Yes'})",0.3524636058230683,0.7018477043673013,0.3194288913773796,0.9062748212867355,1.291269908909541,1.0,0.07205311875743778,3.1811333915387103,0.34834887063289344,0.43466666666666665,0.6856466306443374,0.6807002347359087
"frozenset({'技術支援計劃_No', '無限資料下載_Yes'})","frozenset({'網路服務_Yes', '無紙化計費_Yes'})",0.4409294512877939,0.5431131019036954,0.3090705487122061,0.7009523809523811,1.2906195385370645,1.0,0.06959598670259792,1.5278065063729938,0.40277263721669465,0.457901285773538,0.3454668534080302,0.6350122729504173
"frozenset({'網路服務_Yes', '無紙化計費_Yes'})","frozenset({'技術支援計劃_No', '無限資料下載_Yes'})",0.5431131019036954,0.4409294512877939,0.3090705487122061,0.5690721649484536,1.2906195385370642,1.0,0.06959598670259792,1.2973646704565547,0.49285352728047743,0.457901285773538,0.2292066966429025,0.6350122729504173
"frozenset({'電話服務_Yes', '無限資料下載_Yes'})",frozenset({'電影節目_Yes'}),0.6052631578947368,0.38773796192609183,0.3026315789473684,0.5,1.2895306859205775,1.0,0.06794807567631284,1.2245240761478162,0.5687943262411347,0.4383617193836172,0.18335619570187472,0.6402527075812274
frozenset({'電影節目_Yes'}),"frozenset({'電話服務_Yes', '無限資料下載_Yes'})",0.38773796192609183,0.6052631578947368,0.3026315789473684,0.7805054151624549,1.2895306859205775,1.0,0.06794807567631284,1.7983898891966759,0.36671239140374945,0.4383617193836172,0.44394705174488563,0.6402527075812274
"frozenset({'網路服務_Yes', '電話服務_Yes', '無限資料下載_Yes'})",frozenset({'電影節目_Yes'}),0.6052631578947368,0.38773796192609183,0.3026315789473684,0.5,1.2895306859205775,1.0,0.06794807567631284,1.2245240761478162,0.5687943262411347,0.4383617193836172,0.18335619570187472,0.6402527075812274
"frozenset({'電影節目_Yes', '網路服務_Yes'})","frozenset({'電話服務_Yes', '無限資料下載_Yes'})",0.38773796192609183,0.6052631578947368,0.3026315789473684,0.7805054151624549,1.2895306859205775,1.0,0.06794807567631284,1.7983898891966759,0.36671239140374945,0.4383617193836172,0.44394705174488563,0.6402527075812274
"frozenset({'電話服務_Yes', '無限資料下載_Yes'})","frozenset({'電影節目_Yes', '網路服務_Yes'})",0.6052631578947368,0.38773796192609183,0.3026315789473684,0.5,1.2895306859205775,1.0,0.06794807567631284,1.2245240761478162,0.5687943262411347,0.4383617193836172,0.18335619570187472,0.6402527075812274
frozenset({'電影節目_Yes'}),"frozenset({'網路服務_Yes', '電話服務_Yes', '無限資料下載_Yes'})",0.38773796192609183,0.6052631578947368,0.3026315789473684,0.7805054151624549,1.2895306859205775,1.0,0.06794807567631284,1.7983898891966759,0.36671239140374945,0.4383617193836172,0.44394705174488563,0.6402527075812274
frozenset({'網路連線類型_Fiber Optic'}),frozenset({'無紙化計費_Yes'}),0.4400895856662934,0.6044232922732363,0.3429451287793953,0.7792620865139949,1.2892654807911021,1.0,0.0769447325158098,1.7920650851483353,0.4007151020408164,0.48882681564245817,0.4419845527445078,0.6733271988846028
frozenset({'無紙化計費_Yes'}),frozenset({'網路連線類型_Fiber Optic'}),0.6044232922732363,0.4400895856662934,0.3429451287793953,0.5673923112552107,1.2892654807911021,1.0,0.0769447325158098,1.294268291805645,0.5671834423790749,0.48882681564245817,0.22736266790180631,0.6733271988846028
"frozenset({'網路連線類型_Fiber Optic', '電話服務_Yes'})",frozenset({'無紙化計費_Yes'}),0.4400895856662934,0.6044232922732363,0.3429451287793953,0.7792620865139949,1.2892654807911021,1.0,0.0769447325158098,1.7920650851483353,0.4007151020408164,0.48882681564245817,0.4419845527445078,0.6733271988846028
frozenset({'無紙化計費_Yes'}),"frozenset({'網路連線類型_Fiber Optic', '電話服務_Yes'})",0.6044232922732363,0.4400895856662934,0.3429451287793953,0.5673923112552107,1.2892654807911021,1.0,0.0769447325158098,1.294268291805645,0.5671834423790749,0.48882681564245817,0.22736266790180631,0.6733271988846028
"frozenset({'網路連線類型_Fiber Optic', '網路服務_Yes'})",frozenset({'無紙化計費_Yes'}),0.4400895856662934,0.6044232922732363,0.3429451287793953,0.7792620865139949,1.2892654807911021,1.0,0.0769447325158098,1.7920650851483353,0.4007151020408164,0.48882681564245817,0.4419845527445078,0.6733271988846028
frozenset({'無紙化計費_Yes'}),"frozenset({'網路連線類型_Fiber Optic', '網路服務_Yes'})",0.6044232922732363,0.4400895856662934,0.3429451287793953,0.5673923112552107,1.2892654807911021,1.0,0.0769447325158098,1.294268291805645,0.5671834423790749,0.48882681564245817,0.22736266790180631,0.6733271988846028
"frozenset({'網路連線類型_Fiber Optic', '電話服務_Yes', '網路服務_Yes'})",frozenset({'無紙化計費_Yes'}),0.4400895856662934,0.6044232922732363,0.3429451287793953,0.7792620865139949,1.2892654807911021,1.0,0.0769447325158098,1.7920650851483353,0.4007151020408164,0.48882681564245817,0.4419845527445078,0.6733271988846028
frozenset({'無紙化計費_Yes'}),"frozenset({'網路連線類型_Fiber Optic', '電話服務_Yes', '網路服務_Yes'})",0.6044232922732363,0.4400895856662934,0.3429451287793953,0.5673923112552107,1.2892654807911021,1.0,0.0769447325158098,1.294268291805645,0.5671834423790749,0.48882681564245817,0.22736266790180631,0.6733271988846028
"frozenset({'電話服務_Yes', '無限資料下載_Yes'})",frozenset({'電視節目_Yes'}),0.6052631578947368,0.387458006718925,0.301511758118701,0.498149861239593,1.2856873586328224,1.0,0.06699770142040432,1.2205675479020128,0.5629216960693284,0.43620899149453224,0.18070900564343056,0.638164525995519
frozenset({'電視節目_Yes'}),"frozenset({'電話服務_Yes', '無限資料下載_Yes'})",0.387458006718925,0.6052631578947368,0.301511758118701,0.778179190751445,1.2856873586328224,1.0,0.06699770142040432,1.7795302588719353,0.36276032516350687,0.43620899149453224,0.43805394990366076,0.638164525995519
"frozenset({'網路服務_Yes', '電話服務_Yes', '無限資料下載_Yes'})",frozenset({'電視節目_Yes'}),0.6052631578947368,0.387458006718925,0.301511758118701,0.498149861239593,1.2856873586328224,1.0,0.06699770142040432,1.2205675479020128,0.5629216960693284,0.43620899149453224,0.18070900564343056,0.638164525995519
"frozenset({'網路服務_Yes', '電視節目_Yes'})","frozenset({'電話服務_Yes', '無限資料下載_Yes'})",0.387458006718925,0.6052631578947368,0.301511758118701,0.778179190751445,1.2856873586328224,1.0,0.06699770142040432,1.7795302588719353,0.36276032516350687,0.43620899149453224,0.43805394990366076,0.638164525995519
"frozenset({'電話服務_Yes', '無限資料下載_Yes'})","frozenset({'網路服務_Yes', '電視節目_Yes'})",0.6052631578947368,0.387458006718925,0.301511758118701,0.498149861239593,1.2856873586328224,1.0,0.06699770142040432,1.2205675479020128,0.5629216960693284,0.43620899149453224,0.18070900564343056,0.638164525995519
frozenset({'電視節目_Yes'}),"frozenset({'網路服務_Yes', '電話服務_Yes', '無限資料下載_Yes'})",0.387458006718925,0.6052631578947368,0.301511758118701,0.778179190751445,1.2856873586328224,1.0,0.06699770142040432,1.7795302588719353,0.36276032516350687,0.43620899149453224,0.43805394990366076,0.638164525995519
"frozenset({'電影節目_Yes', '無限資料下載_Yes'})","frozenset({'網路服務_Yes', '電話服務_Yes'})",0.33538633818589025,0.7018477043673013,0.3026315789473684,0.9023372287145242,1.2856595855477784,1.0,0.06724144741544599,3.0528756424613066,0.33431321586692714,0.41196646341463417,0.6724399821298406,0.6667649446324915
"frozenset({'網路服務_Yes', '電話服務_Yes'})","frozenset({'電影節目_Yes', '無限資料下載_Yes'})",0.7018477043673013,0.33538633818589025,0.3026315789473684,0.4311926605504587,1.2856595855477784,1.0,0.06724144741544599,1.168433695769967,0.7452202577165118,0.41196646341463417,0.14415340500684012,0.6667649446324915
"frozenset({'網路服務_Yes', '電話服務_Yes'})","frozenset({'無紙化計費_Yes', '無限資料下載_Yes'})",0.7018477043673013,0.46612541993281076,0.42049272116461367,0.5991224571200638,1.2853245746743953,1.0,0.09334366523752613,1.3317647484860133,0.744540299944362,0.5625468164794009,0.2491166317948967,0.750612279611083
"frozenset({'無紙化計費_Yes', '無限資料下載_Yes'})","frozenset({'網路服務_Yes', '電話服務_Yes'})",0.46612541993281076,0.7018477043673013,0.42049272116461367,0.9021021021021021,1.285324574674395,1.0,0.09334366523752613,3.0455433879045595,0.415802527236888,0.5625468164794009,0.6716513696795385,0.750612279611083
"frozenset({'網路服務_Yes', '電話服務_Yes'})","frozenset({'線上安全服務_No', '無紙化計費_Yes'})",0.7018477043673013,0.3729003359462486,0.3362262038073908,0.4790586358197048,1.2846827681291182,1.0,0.0745069590657208,1.2037816675212518,0.7432366611548278,0.4552691432903715,0.16928457461963642,0.6903551437356782
"frozenset({'線上安全服務_No', '無紙化計費_Yes'})","frozenset({'網路服務_Yes', '電話服務_Yes'})",0.3729003359462486,0.7018477043673013,0.3362262038073908,0.9016516516516516,1.2846827681291182,1.0,0.0745069590657208,3.0315943342195006,0.3533692161294159,0.4552691432903715,0.6701405630983094,0.6903551437356782
"frozenset({'網路服務_Yes', '電話服務_Yes'})","frozenset({'電視節目_Yes', '無限資料下載_Yes'})",0.7018477043673013,0.3348264277715566,0.301511758118701,0.4295971280414838,1.2830442653546656,1.0,0.06651459842573001,1.1661469549487467,0.7399026159432607,0.4101294744859102,0.14247514367179295,0.6650494001411432
"frozenset({'電視節目_Yes', '無限資料下載_Yes'})","frozenset({'網路服務_Yes', '電話服務_Yes'})",0.3348264277715566,0.7018477043673013,0.301511758118701,0.9005016722408026,1.2830442653546656,1.0,0.06651459842573001,2.9965558451824146,0.33164826850992113,0.4101294744859102,0.6662835429522505,0.6650494001411432
"frozenset({'技術支援計劃_No', '無紙化計費_Yes'})","frozenset({'網路服務_Yes', '電話服務_Yes'})",0.36002239641657335,0.7018477043673013,0.32418812989921614,0.9004665629860031,1.2829942413187088,1.0,0.07150723745342963,2.995498845184771,0.3446578029214397,0.4394686907020873,0.6661657868413176,0.6811866121671141
"frozenset({'網路服務_Yes', '電話服務_Yes'})","frozenset({'技術支援計劃_No', '無紙化計費_Yes'})",0.7018477043673013,0.36002239641657335,0.32418812989921614,0.46190666134822495,1.2829942413187088,1.0,0.07150723745342963,1.1893431076231658,0.7398006924679917,0.4394686907020873,0.15919973505505666,0.6811866121671141
"frozenset({'技術支援計劃_No', '支付帳單方式_Bank Withdrawal'})","frozenset({'網路服務_Yes', '電話服務_Yes'})",0.34686450167973126,0.7018477043673013,0.3115901455767077,0.8983050847457626,1.2799145443605362,1.0,0.06814409134628041,2.931830907054869,0.33484298295982967,0.42271173566274217,0.6589162091191213,0.6711310026840102
"frozenset({'網路服務_Yes', '電話服務_Yes'})","frozenset({'技術支援計劃_No', '支付帳單方式_Bank Withdrawal'})",0.7018477043673013,0.34686450167973126,0.3115901455767077,0.44395692062225767,1.2799145443605362,1.0,0.06814409134628041,1.174613123593195,0.7335104969439273,0.42271173566274217,0.14865585960681713,0.6711310026840102
"frozenset({'網路服務_Yes', '無紙化計費_Yes'})","frozenset({'電話服務_Yes', '無限資料下載_Yes'})",0.5431131019036954,0.6052631578947368,0.42049272116461367,0.7742268041237114,1.2791573285522189,1.0,0.09176637001237697,1.7483777937995677,0.4776572413252918,0.5776923076923076,0.42804123711340214,0.7344769543282756
"frozenset({'電話服務_Yes', '無限資料下載_Yes'})","frozenset({'網路服務_Yes', '無紙化計費_Yes'})",0.6052631578947368,0.5431131019036954,0.42049272116461367,0.69472710453284,1.2791573285522189,1.0,0.09176637001237697,1.4966507177033495,0.5528628495339548,0.5776923076923076,0.33184143222506407,0.7344769543282756
